y1,y2,x2,x3,x4,x5,x4,x7,x8,x9,x10,x11,x12,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ib2,ib3,ib4,ib5,ib6,ib7,ib8,ib9,ib10,ib11,ib12
174.75,699,1.8542,1.7947,1.7178,1.7890,1.8362,1.7898,1.7719,1.7490,1.5962,1.5631,1.5862,9.75,10.5,10.5,11,11,11.5,12,12,12.5,12.25,12,105.0000,105.4000,103.7000,101.8000,101.4000,103.2000,105.1000,106.1000,106.7000,107.8000,108.7000,1946065.8100,1945505.9870,1937693.0930,1965680.7510,2162928.9680,1996512.8700,1941705.8780,1964556.6940,1916230.4730,1953400.7230,1964999.2980,2817.8764,2918.2568,2700.6040,2684.9794,2853.7970,2909.3327,2862.7189,2769.6909,2816.5838,2767.5213,2744.3743,61820.0000,64511.0000,65812.0000,63072.0000,56754.0000,56875.0000,58338.0000,52324.0000,56495.0000,58824.0000,62404.0000
181.5,726,1.9854,1.8542,1.7947,1.7178,1.7890,1.8362,1.7898,1.7719,1.7490,1.5962,1.5631,9,9.75,10.5,10.5,11,11,11.5,12,12,12.5,12.25,103.4000,105.0000,105.4000,103.7000,101.8000,101.4000,103.2000,105.1000,106.1000,106.7000,107.8000,1945954.3550,1946065.8100,1945505.9870,1937693.0930,1965680.7510,2162928.9680,1996512.8700,1941705.8780,1964556.6940,1916230.4730,1953400.7230,2926.8922,2817.8764,2918.2568,2700.6040,2684.9794,2853.7970,2909.3327,2862.7189,2769.6909,2816.5838,2767.5213,54490.0000,61820.0000,64511.0000,65812.0000,63072.0000,56754.0000,56875.0000,58338.0000,52324.0000,56495.0000,58824.0000
188.25,753,2.0486,1.9854,1.8542,1.7947,1.7178,1.7890,1.8362,1.7898,1.7719,1.7490,1.5962,8.5,9,9.75,10.5,10.5,11,11,11.5,12,12,12.5,102.4000,103.4000,105.0000,105.4000,103.7000,101.8000,101.4000,103.2000,105.1000,106.1000,106.7000,1991592.6190,1945954.3550,1946065.8100,1945505.9870,1937693.0930,1965680.7510,2162928.9680,1996512.8700,1941705.8780,1964556.6940,1916230.4730,2878.0266,2926.8922,2817.8764,2918.2568,2700.6040,2684.9794,2853.7970,2909.3327,2862.7189,2769.6909,2816.5838,54355.0000,54490.0000,61820.0000,64511.0000,65812.0000,63072.0000,56754.0000,56875.0000,58338.0000,52324.0000,56495.0000
171.25,685,2.0282,2.0486,1.9854,1.8542,1.7947,1.7178,1.7890,1.8362,1.7898,1.7719,1.7490,8.5,8.5,9,9.75,10.5,10.5,11,11,11.5,12,12,101.9000,102.4000,103.4000,105.0000,105.4000,103.7000,101.8000,101.4000,103.2000,105.1000,106.1000,1986965.0030,1991592.6190,1945954.3550,1946065.8100,1945505.9870,1937693.0930,1965680.7510,2162928.9680,1996512.8700,1941705.8780,1964556.6940,2968.0067,2878.0266,2926.8922,2817.8764,2918.2568,2700.6040,2684.9794,2853.7970,2909.3327,2862.7189,2769.6909,56097.0000,54355.0000,54490.0000,61820.0000,64511.0000,65812.0000,63072.0000,56754.0000,56875.0000,58338.0000,52324.0000
169.75,679,2.0289,2.0282,2.0486,1.9854,1.8542,1.7947,1.7178,1.7890,1.8362,1.7898,1.7719,8,8.5,8.5,9,9.75,10.5,10.5,11,11,11.5,12,103.5000,101.9000,102.4000,103.4000,105.0000,105.4000,103.7000,101.8000,101.4000,103.2000,105.1000,1993174.7940,1986965.0030,1991592.6190,1945954.3550,1946065.8100,1945505.9870,1937693.0930,1965680.7510,2162928.9680,1996512.8700,1941705.8780,3029.6050,2968.0067,2878.0266,2926.8922,2817.8764,2918.2568,2700.6040,2684.9794,2853.7970,2909.3327,2862.7189,57062.0000,56097.0000,54355.0000,54490.0000,61820.0000,64511.0000,65812.0000,63072.0000,56754.0000,56875.0000,58338.0000
153.75,615,2.0275,2.0289,2.0282,2.0486,1.9854,1.8542,1.7947,1.7178,1.7890,1.8362,1.7898,7.5,8,8.5,8.5,9,9.75,10.5,10.5,11,11,11.5,106.2000,103.5000,101.9000,102.4000,103.4000,105.0000,105.4000,103.7000,101.8000,101.4000,103.2000,2043547.9140,1993174.7940,1986965.0030,1991592.6190,1945954.3550,1946065.8100,1945505.9870,1937693.0930,1965680.7510,2162928.9680,1996512.8700,2901.3315,3029.6050,2968.0067,2878.0266,2926.8922,2817.8764,2918.2568,2700.6040,2684.9794,2853.7970,2909.3327,59176.0000,57062.0000,56097.0000,54355.0000,54490.0000,61820.0000,64511.0000,65812.0000,63072.0000,56754.0000,56875.0000
140.5,562,2.0293,2.0275,2.0289,2.0282,2.0486,1.9854,1.8542,1.7947,1.7178,1.7890,1.8362,7.5,7.5,8,8.5,8.5,9,9.75,10.5,10.5,11,11,105.3000,106.2000,103.5000,101.9000,102.4000,103.4000,105.0000,105.4000,103.7000,101.8000,101.4000,2022485.4140,2043547.9140,1993174.7940,1986965.0030,1991592.6190,1945954.3550,1946065.8100,1945505.9870,1937693.0930,1965680.7510,2162928.9680,3095.1751,2901.3315,3029.6050,2968.0067,2878.0266,2926.8922,2817.8764,2918.2568,2700.6040,2684.9794,2853.7970,57068.0000,59176.0000,57062.0000,56097.0000,54355.0000,54490.0000,61820.0000,64511.0000,65812.0000,63072.0000,56754.0000
148.5,594,2.0672,2.0293,2.0275,2.0289,2.0282,2.0486,1.9854,1.8542,1.7947,1.7178,1.7890,7.25,7.5,7.5,8,8.5,8.5,9,9.75,10.5,10.5,11,104.3000,105.3000,106.2000,103.5000,101.9000,102.4000,103.4000,105.0000,105.4000,103.7000,101.8000,2120871.7960,2022485.4140,2043547.9140,1993174.7940,1986965.0030,1991592.6190,1945954.3550,1946065.8100,1945505.9870,1937693.0930,1965680.7510,3047.5811,3095.1751,2901.3315,3029.6050,2968.0067,2878.0266,2926.8922,2817.8764,2918.2568,2700.6040,2684.9794,57475.0000,57068.0000,59176.0000,57062.0000,56097.0000,54355.0000,54490.0000,61820.0000,64511.0000,65812.0000,63072.0000
135.5,542,2.0772,2.0672,2.0293,2.0275,2.0289,2.0282,2.0486,1.9854,1.8542,1.7947,1.7178,7.25,7.25,7.5,7.5,8,8.5,8.5,9,9.75,10.5,10.5,102.3000,104.3000,105.3000,106.2000,103.5000,101.9000,102.4000,103.4000,105.0000,105.4000,103.7000,2369010.6410,2120871.7960,2022485.4140,2043547.9140,1993174.7940,1986965.0030,1991592.6190,1945954.3550,1946065.8100,1945505.9870,1937693.0930,2938.8741,3047.5811,3095.1751,2901.3315,3029.6050,2968.0067,2878.0266,2926.8922,2817.8764,2918.2568,2700.6040,60952.0000,57475.0000,57068.0000,59176.0000,57062.0000,56097.0000,54355.0000,54490.0000,61820.0000,64511.0000,65812.0000
140.75,563,2.0305,2.0772,2.0672,2.0293,2.0275,2.0289,2.0282,2.0486,1.9854,1.8542,1.7947,7.25,7.25,7.25,7.5,7.5,8,8.5,8.5,9,9.75,10.5,101.9000,102.3000,104.3000,105.3000,106.2000,103.5000,101.9000,102.4000,103.4000,105.0000,105.4000,2089640.4010,2369010.6410,2120871.7960,2022485.4140,2043547.9140,1993174.7940,1986965.0030,1991592.6190,1945954.3550,1946065.8100,1945505.9870,2887.0275,2938.8741,3047.5811,3095.1751,2901.3315,3029.6050,2968.0067,2878.0266,2926.8922,2817.8764,2918.2568,59762.0000,60952.0000,57475.0000,57068.0000,59176.0000,57062.0000,56097.0000,54355.0000,54490.0000,61820.0000,64511.0000
144.5,578,1.9727,2.0305,2.0772,2.0672,2.0293,2.0275,2.0289,2.0282,2.0486,1.9854,1.8542,7.25,7.25,7.25,7.25,7.5,7.5,8,8.5,8.5,9,9.75,103.3000,101.9000,102.3000,104.3000,105.3000,106.2000,103.5000,101.9000,102.4000,103.4000,105.0000,2077379.3500,2089640.4010,2369010.6410,2120871.7960,2022485.4140,2043547.9140,1993174.7940,1986965.0030,1991592.6190,1945954.3550,1946065.8100,2798.9426,2887.0275,2938.8741,3047.5811,3095.1751,2901.3315,3029.6050,2968.0067,2878.0266,2926.8922,2817.8764,57424.0000,59762.0000,60952.0000,57475.0000,57068.0000,59176.0000,57062.0000,56097.0000,54355.0000,54490.0000,61820.0000
141.75,567,1.9823,1.9727,2.0305,2.0772,2.0672,2.0293,2.0275,2.0289,2.0282,2.0486,1.9854,7.25,7.25,7.25,7.25,7.25,7.5,7.5,8,8.5,8.5,9,104.3000,103.3000,101.9000,102.3000,104.3000,105.3000,106.2000,103.5000,101.9000,102.4000,103.4000,2120069.9580,2077379.3500,2089640.4010,2369010.6410,2120871.7960,2022485.4140,2043547.9140,1993174.7940,1986965.0030,1991592.6190,1945954.3550,3045.7610,2798.9426,2887.0275,2938.8741,3047.5811,3095.1751,2901.3315,3029.6050,2968.0067,2878.0266,2926.8922,56352.0000,57424.0000,59762.0000,60952.0000,57475.0000,57068.0000,59176.0000,57062.0000,56097.0000,54355.0000,54490.0000
154.5,618,2.0016,1.9823,1.9727,2.0305,2.0772,2.0672,2.0293,2.0275,2.0289,2.0282,2.0486,7.25,7.25,7.25,7.25,7.25,7.25,7.5,7.5,8,8.5,8.5,103.4000,104.3000,103.3000,101.9000,102.3000,104.3000,105.3000,106.2000,103.5000,101.9000,102.4000,2073441.5990,2120069.9580,2077379.3500,2089640.4010,2369010.6410,2120871.7960,2022485.4140,2043547.9140,1993174.7940,1986965.0030,1991592.6190,3116.9627,3045.7610,2798.9426,2887.0275,2938.8741,3047.5811,3095.1751,2901.3315,3029.6050,2968.0067,2878.0266,55910.0000,56352.0000,57424.0000,59762.0000,60952.0000,57475.0000,57068.0000,59176.0000,57062.0000,56097.0000,54355.0000
149.25,597,2.0343,2.0016,1.9823,1.9727,2.0305,2.0772,2.0672,2.0293,2.0275,2.0289,2.0282,7.5,7.25,7.25,7.25,7.25,7.25,7.25,7.5,7.5,8,8.5,103.5000,103.4000,104.3000,103.3000,101.9000,102.3000,104.3000,105.3000,106.2000,103.5000,101.9000,2108704.6580,2073441.5990,2120069.9580,2077379.3500,2089640.4010,2369010.6410,2120871.7960,2022485.4140,2043547.9140,1993174.7940,1986965.0030,3072.9369,3116.9627,3045.7610,2798.9426,2887.0275,2938.8741,3047.5811,3095.1751,2901.3315,3029.6050,2968.0067,53506.0000,55910.0000,56352.0000,57424.0000,59762.0000,60952.0000,57475.0000,57068.0000,59176.0000,57062.0000,56097.0000
148,592,2.1724,2.0343,2.0016,1.9823,1.9727,2.0305,2.0772,2.0672,2.0293,2.0275,2.0289,8,7.5,7.25,7.25,7.25,7.25,7.25,7.25,7.5,7.5,8,102.2000,103.5000,103.4000,104.3000,103.3000,101.9000,102.3000,104.3000,105.3000,106.2000,103.5000,2159854.2670,2108704.6580,2073441.5990,2120069.9580,2077379.3500,2089640.4010,2369010.6410,2120871.7960,2022485.4140,2043547.9140,1993174.7940,3021.5430,3072.9369,3116.9627,3045.7610,2798.9426,2887.0275,2938.8741,3047.5811,3095.1751,2901.3315,3029.6050,47457.0000,53506.0000,55910.0000,56352.0000,57424.0000,59762.0000,60952.0000,57475.0000,57068.0000,59176.0000,57062.0000
148,592,2.2516,2.1724,2.0343,2.0016,1.9823,1.9727,2.0305,2.0772,2.0672,2.0293,2.0275,8,8,7.5,7.25,7.25,7.25,7.25,7.25,7.25,7.5,7.5,98.9000,102.2000,103.5000,103.4000,104.3000,103.3000,101.9000,102.3000,104.3000,105.3000,106.2000,2118973.1990,2159854.2670,2108704.6580,2073441.5990,2120069.9580,2077379.3500,2089640.4010,2369010.6410,2120871.7960,2022485.4140,2043547.9140,3145.0038,3021.5430,3072.9369,3116.9627,3045.7610,2798.9426,2887.0275,2938.8741,3047.5811,3095.1751,2901.3315,48235.0000,47457.0000,53506.0000,55910.0000,56352.0000,57424.0000,59762.0000,60952.0000,57475.0000,57068.0000,59176.0000
155.5,622,2.3416,2.2516,2.1724,2.0343,2.0016,1.9823,1.9727,2.0305,2.0772,2.0672,2.0293,8.5,8,8,7.5,7.25,7.25,7.25,7.25,7.25,7.25,7.5,101.5000,98.9000,102.2000,103.5000,103.4000,104.3000,103.3000,101.9000,102.3000,104.3000,105.3000,2138132.5560,2118973.1990,2159854.2670,2108704.6580,2073441.5990,2120069.9580,2077379.3500,2089640.4010,2369010.6410,2120871.7960,2022485.4140,3147.9820,3145.0038,3021.5430,3072.9369,3116.9627,3045.7610,2798.9426,2887.0275,2938.8741,3047.5811,3095.1751,50012.0000,48235.0000,47457.0000,53506.0000,55910.0000,56352.0000,57424.0000,59762.0000,60952.0000,57475.0000,57068.0000
154.25,617,2.2699,2.3416,2.2516,2.1724,2.0343,2.0016,1.9823,1.9727,2.0305,2.0772,2.0672,9,8.5,8,8,7.5,7.25,7.25,7.25,7.25,7.25,7.25,102.8000,101.5000,98.9000,102.2000,103.5000,103.4000,104.3000,103.3000,101.9000,102.3000,104.3000,2157785.7580,2138132.5560,2118973.1990,2159854.2670,2108704.6580,2073441.5990,2120069.9580,2077379.3500,2089640.4010,2369010.6410,2120871.7960,3098.6498,3147.9820,3145.0038,3021.5430,3072.9369,3116.9627,3045.7610,2798.9426,2887.0275,2938.8741,3047.5811,52338.0000,50012.0000,48235.0000,47457.0000,53506.0000,55910.0000,56352.0000,57424.0000,59762.0000,60952.0000,57475.0000
147,588,2.1881,2.2699,2.3416,2.2516,2.1724,2.0343,2.0016,1.9823,1.9727,2.0305,2.0772,9,9,8.5,8,8,7.5,7.25,7.25,7.25,7.25,7.25,100.9000,102.8000,101.5000,98.9000,102.2000,103.5000,103.4000,104.3000,103.3000,101.9000,102.3000,2125618.2260,2157785.7580,2138132.5560,2118973.1990,2159854.2670,2108704.6580,2073441.5990,2120069.9580,2077379.3500,2089640.4010,2369010.6410,3279.2004,3098.6498,3147.9820,3145.0038,3021.5430,3072.9369,3116.9627,3045.7610,2798.9426,2887.0275,2938.8741,54256.0000,52338.0000,50012.0000,48235.0000,47457.0000,53506.0000,55910.0000,56352.0000,57424.0000,59762.0000,60952.0000
139,556,2.2947,2.1881,2.2699,2.3416,2.2516,2.1724,2.0343,2.0016,1.9823,1.9727,2.0305,9.5,9,9,8.5,8,8,7.5,7.25,7.25,7.25,7.25,99.5000,100.9000,102.8000,101.5000,98.9000,102.2000,103.5000,103.4000,104.3000,103.3000,101.9000,2234729.3180,2125618.2260,2157785.7580,2138132.5560,2118973.1990,2159854.2670,2108704.6580,2073441.5990,2120069.9580,2077379.3500,2089640.4010,3230.0323,3279.2004,3098.6498,3147.9820,3145.0038,3021.5430,3072.9369,3116.9627,3045.7610,2798.9426,2887.0275,52483.0000,54256.0000,52338.0000,50012.0000,48235.0000,47457.0000,53506.0000,55910.0000,56352.0000,57424.0000,59762.0000
131.5,526,2.3449,2.2947,2.1881,2.2699,2.3416,2.2516,2.1724,2.0343,2.0016,1.9823,1.9727,10,9.5,9,9,8.5,8,8,7.5,7.25,7.25,7.25,98.2000,99.5000,100.9000,102.8000,101.5000,98.9000,102.2000,103.5000,103.4000,104.3000,103.3000,2420329.9530,2234729.3180,2125618.2260,2157785.7580,2138132.5560,2118973.1990,2159854.2670,2108704.6580,2073441.5990,2120069.9580,2077379.3500,3188.7886,3230.0323,3279.2004,3098.6498,3147.9820,3145.0038,3021.5430,3072.9369,3116.9627,3045.7610,2798.9426,51507.0000,52483.0000,54256.0000,52338.0000,50012.0000,48235.0000,47457.0000,53506.0000,55910.0000,56352.0000,57424.0000
131.75,527,2.3816,2.3449,2.2947,2.1881,2.2699,2.3416,2.2516,2.1724,2.0343,2.0016,1.9823,10,10,9.5,9,9,8.5,8,8,7.5,7.25,7.25,97.2000,98.2000,99.5000,100.9000,102.8000,101.5000,98.9000,102.2000,103.5000,103.4000,104.3000,2197951.4210,2420329.9530,2234729.3180,2125618.2260,2157785.7580,2138132.5560,2118973.1990,2159854.2670,2108704.6580,2073441.5990,2120069.9580,3081.8595,3188.7886,3230.0323,3279.2004,3098.6498,3147.9820,3145.0038,3021.5430,3072.9369,3116.9627,3045.7610,47639.0000,51507.0000,52483.0000,54256.0000,52338.0000,50012.0000,48235.0000,47457.0000,53506.0000,55910.0000,56352.0000
134.25,537,2.3831,2.3816,2.3449,2.2947,2.1881,2.2699,2.3416,2.2516,2.1724,2.0343,2.0016,10.5,10,10,9.5,9,9,8.5,8,8,7.5,7.25,98.1000,97.2000,98.2000,99.5000,100.9000,102.8000,101.5000,98.9000,102.2000,103.5000,103.4000,2208765.8460,2197951.4210,2420329.9530,2234729.3180,2125618.2260,2157785.7580,2138132.5560,2118973.1990,2159854.2670,2108704.6580,2073441.5990,3082.5086,3081.8595,3188.7886,3230.0323,3279.2004,3098.6498,3147.9820,3145.0038,3021.5430,3072.9369,3116.9627,47094.0000,47639.0000,51507.0000,52483.0000,54256.0000,52338.0000,50012.0000,48235.0000,47457.0000,53506.0000,55910.0000
138.5,554,2.3255,2.3831,2.3816,2.3449,2.2947,2.1881,2.2699,2.3416,2.2516,2.1724,2.0343,10.75,10.5,10,10,9.5,9,9,8.5,8,8,7.5,99.1000,98.1000,97.2000,98.2000,99.5000,100.9000,102.8000,101.5000,98.9000,102.2000,103.5000,2159098.8700,2208765.8460,2197951.4210,2420329.9530,2234729.3180,2125618.2260,2157785.7580,2138132.5560,2118973.1990,2159854.2670,2108704.6580,3209.3618,3082.5086,3081.8595,3188.7886,3230.0323,3279.2004,3098.6498,3147.9820,3145.0038,3021.5430,3072.9369,50415.0000,47094.0000,47639.0000,51507.0000,52483.0000,54256.0000,52338.0000,50012.0000,48235.0000,47457.0000,53506.0000
129.25,517,2.2322,2.3255,2.3831,2.3816,2.3449,2.2947,2.1881,2.2699,2.3416,2.2516,2.1724,10.75,10.75,10.5,10,10,9.5,9,9,8.5,8,8,97.2000,99.1000,98.1000,97.2000,98.2000,99.5000,100.9000,102.8000,101.5000,98.9000,102.2000,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,2234729.3180,2125618.2260,2157785.7580,2138132.5560,2118973.1990,2159854.2670,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,3230.0323,3279.2004,3098.6498,3147.9820,3145.0038,3021.5430,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000,52483.0000,54256.0000,52338.0000,50012.0000,48235.0000,47457.0000
131.5,526,2.2203,2.2322,2.3255,2.3831,2.3816,2.3449,2.2947,2.1881,2.2699,2.3416,2.2516,11,10.75,10.75,10.5,10,10,9.5,9,9,8.5,8,91.9000,97.2000,99.1000,98.1000,97.2000,98.2000,99.5000,100.9000,102.8000,101.5000,98.9000,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,2234729.3180,2125618.2260,2157785.7580,2138132.5560,2118973.1990,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,3230.0323,3279.2004,3098.6498,3147.9820,3145.0038,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000,52483.0000,54256.0000,52338.0000,50012.0000,48235.0000
136.25,545,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,2.3449,2.2947,2.1881,2.2699,2.3416,11,11,10.75,10.75,10.5,10,10,9.5,9,9,8.5,90.1000,91.9000,97.2000,99.1000,98.1000,97.2000,98.2000,99.5000,100.9000,102.8000,101.5000,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,2234729.3180,2125618.2260,2157785.7580,2138132.5560,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,3230.0323,3279.2004,3098.6498,3147.9820,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000,52483.0000,54256.0000,52338.0000,50012.0000
146.25,585,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,2.3449,2.2947,2.1881,2.2699,11,11,11,10.75,10.75,10.5,10,10,9.5,9,9,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,97.2000,98.2000,99.5000,100.9000,102.8000,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,2234729.3180,2125618.2260,2157785.7580,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,3230.0323,3279.2004,3098.6498,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000,52483.0000,54256.0000,52338.0000
153.25,613,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,2.3449,2.2947,2.1881,11,11,11,11,10.75,10.75,10.5,10,10,9.5,9,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,97.2000,98.2000,99.5000,100.9000,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,2234729.3180,2125618.2260,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,3230.0323,3279.2004,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000,52483.0000,54256.0000
150,600,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,2.3449,2.2947,11,11,11,11,11,10.75,10.75,10.5,10,10,9.5,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,97.2000,98.2000,99.5000,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,2234729.3180,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,3230.0323,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000,52483.0000
144.75,579,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,2.3449,11,11,11,11,11,11,10.75,10.75,10.5,10,10,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,97.2000,98.2000,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000
127.75,511,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,11.25,11,11,11,11,11,11,10.75,10.75,10.5,10,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,97.2000,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000
114.5,458,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,11.25,11.25,11,11,11,11,11,11,10.75,10.75,10.5,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000
117.5,470,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,11.75,11.25,11.25,11,11,11,11,11,11,10.75,10.75,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000
125.75,503,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,12.25,11.75,11.25,11.25,11,11,11,11,11,11,10.75,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000
131.5,526,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,12.25,12.25,11.75,11.25,11.25,11,11,11,11,11,11,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000
149,596,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,12.75,12.25,12.25,11.75,11.25,11.25,11,11,11,11,11,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000
157.25,629,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,13.25,12.75,12.25,12.25,11.75,11.25,11.25,11,11,11,11,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000
