y1,y2,x2,x3,x4,x5,x4,x7,x8,x9,x10,x11,x12,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ib2,ib3,ib4,ib5,ib6,ib7,ib8,ib9,ib10,ib11,ib12
153.25,613,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,2.3449,2.2947,2.1881,1.64,1.67,1.62,1.62,1.65,1.69,1.68,1.66,1.55,1.54,1.47,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,97.2000,98.2000,99.5000,102.8000,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,2234729.3180,2125618.2260,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,3230.0323,3279.2004,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000,52483.0000,54256.0000
150,600,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,2.3449,2.2947,1.65,1.64,1.67,1.62,1.62,1.65,1.69,1.68,1.66,1.55,1.54,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,97.2000,98.2000,100.9000,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,2234729.3180,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,3230.0323,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000,52483.0000
144.75,579,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,2.3449,1.68,1.65,1.64,1.67,1.62,1.62,1.65,1.69,1.68,1.66,1.55,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,97.2000,99.5000,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,2420329.9530,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,3188.7886,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000,51507.0000
127.75,511,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,2.3816,1.7,1.68,1.65,1.64,1.67,1.62,1.62,1.65,1.69,1.68,1.66,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,98.1000,98.2000,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,2197951.4210,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,3081.8595,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000,47639.0000
114.5,458,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,2.3831,1.67,1.7,1.68,1.65,1.64,1.67,1.62,1.62,1.65,1.69,1.68,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,99.1000,97.2000,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,2208765.8460,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,3082.5086,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000,47094.0000
117.5,470,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,2.3255,1.74,1.67,1.7,1.68,1.65,1.64,1.67,1.62,1.62,1.65,1.69,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,97.2000,98.1000,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,2159098.8700,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,3209.3618,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000,50415.0000
125.75,503,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,2.2322,1.79,1.74,1.67,1.7,1.68,1.65,1.64,1.67,1.62,1.62,1.65,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,91.9000,99.1000,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,2144703.2470,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,3211.8311,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000,51627.0000
131.5,526,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,2.2203,1.8,1.79,1.74,1.67,1.7,1.68,1.65,1.64,1.67,1.62,1.62,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,90.1000,97.2000,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,2101164.4040,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,3212.3408,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000,51239.0000
149,596,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,2.2349,1.8,1.8,1.79,1.74,1.67,1.7,1.68,1.65,1.64,1.67,1.62,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.5000,91.9000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,2112040.2680,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,3071.0345,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000,53168.0000
157.25,629,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,2.2240,1.81,1.8,1.8,1.79,1.74,1.67,1.7,1.68,1.65,1.64,1.67,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,90.1000,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,2088268.0290,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,3241.1383,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000,55829.0000
163.25,653,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,1.86,1.81,1.8,1.8,1.79,1.74,1.67,1.7,1.68,1.65,1.64,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,90.5000,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000
171.75,687,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,1.9,1.86,1.81,1.8,1.8,1.79,1.74,1.67,1.7,1.68,1.65,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.9000,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000
171.25,685,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,1.98,1.9,1.86,1.81,1.8,1.8,1.79,1.74,1.67,1.7,1.68,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,89.1000,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000
170.75,683,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.1,1.98,1.9,1.86,1.81,1.8,1.8,1.79,1.74,1.67,1.7,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,88.6000,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000
156.75,627,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.07,2.1,1.98,1.9,1.86,1.81,1.8,1.8,1.79,1.74,1.67,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,86.9000,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000
139.5,558,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.07,2.07,2.1,1.98,1.9,1.86,1.81,1.8,1.8,1.79,1.74,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,85.3000,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000
133.25,533,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.04,2.07,2.07,2.1,1.98,1.9,1.86,1.81,1.8,1.8,1.79,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,84.5000,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000
130,520,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.2,2.04,2.07,2.07,2.1,1.98,1.9,1.86,1.81,1.8,1.8,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,82.3000,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000
130.75,523,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,2.16,2.2,2.04,2.07,2.07,2.1,1.98,1.9,1.86,1.81,1.8,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.6000,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000
143.25,573,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,2.09,2.16,2.2,2.04,2.07,2.07,2.1,1.98,1.9,1.86,1.81,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,76.8000,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000
159,636,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,2.02,2.09,2.16,2.2,2.04,2.07,2.07,2.1,1.98,1.9,1.86,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,75.3000,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000
166.75,667,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,1.98,2.02,2.09,2.16,2.2,2.04,2.07,2.07,2.1,1.98,1.9,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,72.3000,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000
174,696,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,2.01,1.98,2.02,2.09,2.16,2.2,2.04,2.07,2.07,2.1,1.98,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,71.3000,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000
182.75,731,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,1.98,2.01,1.98,2.02,2.09,2.16,2.2,2.04,2.07,2.07,2.1,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,70.8000,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000
171,684,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,1.98,1.98,2.01,1.98,2.02,2.09,2.16,2.2,2.04,2.07,2.07,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,69.5000,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000
165,660,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,1.9,1.98,1.98,2.01,1.98,2.02,2.09,2.16,2.2,2.04,2.07,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.3000,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000
158.25,633,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,1.9,1.9,1.98,1.98,2.01,1.98,2.02,2.09,2.16,2.2,2.04,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,70.0000,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000
134.75,539,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,1.89,1.9,1.9,1.98,1.98,2.01,1.98,2.02,2.09,2.16,2.2,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,68.7000,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000
133,532,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,1.79,1.89,1.9,1.9,1.98,1.98,2.01,1.98,2.02,2.09,2.16,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,71.3000,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000
132,528,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,1.83,1.79,1.89,1.9,1.9,1.98,1.98,2.01,1.98,2.02,2.09,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,70.6000,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000
125,500,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,1.79,1.83,1.79,1.89,1.9,1.9,1.98,1.98,2.01,1.98,2.02,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.2000,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000
150.5,602,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,1.69,1.79,1.83,1.79,1.89,1.9,1.9,1.98,1.98,2.01,1.98,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,71.7000,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000
149,596,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,1.67,1.69,1.79,1.83,1.79,1.89,1.9,1.9,1.98,1.98,2.01,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,72.8000,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000
148,592,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,1.69,1.67,1.69,1.79,1.83,1.79,1.89,1.9,1.9,1.98,1.98,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,74.4000,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000
162.75,651,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,1.58,1.69,1.67,1.69,1.79,1.83,1.79,1.89,1.9,1.9,1.98,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,78.2000,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000
158.75,635,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,1.62,1.58,1.69,1.67,1.69,1.79,1.83,1.79,1.89,1.9,1.9,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,81.0000,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000
164,656,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,1.56,1.62,1.58,1.69,1.67,1.69,1.79,1.83,1.79,1.89,1.9,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,83.0000,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000
